idDeputado,idProposicao,voto,idVotacao
204534,2416466,Não,1548579-186
230177,2416466,Não,1548579-186
220682,2416466,Não,1548579-186
220598,2416466,Sim,1548579-186
220560,2416466,Não,1548579-186
220597,2416466,Não,1548579-186
160976,2416466,Não,1548579-186
178934,2416466,Não,1548579-186
74376,2416466,Não,1548579-186
74283,2416466,Não,1548579-186
137070,2416466,Não,1548579-186
91228,2416466,Não,1548579-186
160569,2416466,Não,1548579-186
160518,2416466,Não,1548579-186
224333,2416466,Não,1548579-186
74044,2416466,Sim,1548579-186
220564,2416466,Não,1548579-186
220660,2416466,Não,1548579-186
220536,2416466,Não,1548579-186
220558,2416466,Não,1548579-186
160592,2416466,Não,1548579-186
220592,2416466,Não,1548579-186
220552,2416466,Não,1548579-186
204379,2470705,Sim,1548579-194
220714,2470705,Sim,1548579-194
221328,2470705,Sim,1548579-194
121948,2470705,Sim,1548579-194
74646,2470705,Sim,1548579-194
136811,2470705,Sim,1548579-194
178835,2470705,Sim,1548579-194
160527,2470705,Sim,1548579-194
204495,2470705,Sim,1548579-194
73579,2470705,Não,1548579-194
204571,2470705,Sim,1548579-194
220542,2470705,Sim,1548579-194
220554,2470705,Sim,1548579-194
221148,2470705,Sim,1548579-194
220576,2470705,Não,1548579-194
74057,2470705,Sim,1548579-194
178927,2470705,Sim,1548579-194
226708,2470705,Sim,1548579-194
178881,2470705,Sim,1548579-194
220707,2470705,Sim,1548579-194
204356,2470705,Sim,1548579-194
220715,2470705,Sim,1548579-194
107970,2470705,Sim,1548579-194
220556,2470705,Sim,1548579-194
220632,2470705,Sim,1548579-194
204423,2470705,Sim,1548579-194
133439,2470705,Sim,1548579-194
204515,2470705,Sim,1548579-194
220676,2470705,Sim,1548579-194
220544,2470705,Sim,1548579-194
220638,2470705,Sim,1548579-194
220675,2470705,Sim,1548579-194
220549,2470705,Sim,1548579-194
73433,2470705,Sim,1548579-194
141391,2470705,Sim,1548579-194
160541,2470705,Artigo 17,1548579-194
74090,2470705,Sim,1548579-194
123086,2470705,Sim,1548579-194
220577,2470705,Sim,1548579-194
160512,2470705,Sim,1548579-194
69871,2470705,Sim,1548579-194
220605,2470705,Sim,1548579-194
220612,2470705,Sim,1548579-194
73701,2470705,Sim,1548579-194
109429,2470705,Sim,1548579-194
204358,2470705,Sim,1548579-194
220683,2470705,Sim,1548579-194
204374,2470705,Não,1548579-194
204388,2470705,Sim,1548579-194
160538,2470705,Sim,1548579-194
220635,2470705,Sim,1548579-194
220574,2470705,Não,1548579-194
204572,2470705,Sim,1548579-194
220690,2470705,Não,1548579-194
178829,2470705,Não,1548579-194
204507,2470705,Não,1548579-194
178993,2470705,Sim,1548579-194
204460,2470705,Não,1548579-194
141398,2470705,Sim,1548579-194
164360,2470705,Sim,1548579-194
220704,2470705,Sim,1548579-194
204369,2470705,Sim,1548579-194
220699,2470705,Sim,1548579-194
178876,2470705,Sim,1548579-194
73441,2470705,Sim,1548579-194
204504,2470705,Sim,1548579-194
205476,2470705,Sim,1548579-194
74171,2470705,Sim,1548579-194
220665,2470705,Sim,1548579-194
74537,2470705,Sim,1548579-194
141408,2470705,Sim,1548579-194
98148,2470705,Sim,1548579-194
220594,2470705,Sim,1548579-194
220595,2470705,Sim,1548579-194
220666,2470705,Sim,1548579-194
220590,2470705,Sim,1548579-194
178963,2470705,Sim,1548579-194
220608,2470705,Sim,1548579-194
204355,2470705,Sim,1548579-194
220555,2470705,Sim,1548579-194
220692,2470705,Sim,1548579-194
74467,2470705,Não,1548579-194
220629,2470705,Sim,1548579-194
220603,2470705,Sim,1548579-194
220571,2470705,Sim,1548579-194
74060,2470705,Sim,1548579-194
220582,2470705,Sim,1548579-194
204367,2470705,Não,1548579-194
204409,2470705,Sim,1548579-194
204459,2470705,Sim,1548579-194
220557,2470705,Sim,1548579-194
62881,2470705,Sim,1548579-194
220659,2470705,Sim,1548579-194
220539,2470705,Sim,1548579-194
220565,2470705,Sim,1548579-194
220561,2470705,Sim,1548579-194
220642,2470705,Sim,1548579-194
178908,2470705,Sim,1548579-194
220583,2470705,Sim,1548579-194
204512,2470705,Sim,1548579-194
220701,2470705,Sim,1548579-194
220652,2470705,Não,1548579-194
220654,2470705,Não,1548579-194
220619,2470705,Não,1548579-194
220689,2470705,Sim,1548579-194
160588,2470705,Sim,1548579-194
220691,2470705,Sim,1548579-194
178929,2470705,Sim,1548579-194
73768,2470705,Sim,1548579-194
220671,2470705,Sim,1548579-194
160599,2470705,Sim,1548579-194
143632,2470705,Sim,1548579-194
160758,2470705,Sim,1548579-194
220573,2470705,Sim,1548579-194
227433,2470705,Sim,1548579-194
204450,2470705,Sim,1548579-194
220688,2470705,Sim,1548579-194
204518,2470705,Não,1548579-194
220570,2470705,Sim,1548579-194
204481,2470705,Não,1548579-194
204351,2470705,Sim,1548579-194
220528,2470705,Sim,1548579-194
204412,2470705,Sim,1548579-194
220674,2470705,Sim,1548579-194
220686,2470705,Sim,1548579-194
220540,2470705,Sim,1548579-194
204541,2470705,Sim,1548579-194
92346,2470705,Não,1548579-194
141421,2470705,Sim,1548579-194
220589,2470705,Sim,1548579-194
204364,2470705,Sim,1548579-194
229585,2470705,Sim,1548579-194
178854,2470705,Sim,1548579-194
218086,2470705,Sim,1548579-194
198783,2470705,Sim,1548579-194
161550,2470705,Sim,1548579-194
220663,2470705,Sim,1548579-194
220645,2470705,Sim,1548579-194
160575,2470705,Sim,1548579-194
160640,2470705,Sim,1548579-194
204482,2470705,Sim,1548579-194
74454,2470705,Sim,1548579-194
178871,2470705,Sim,1548579-194
220681,2470705,Sim,1548579-194
204368,2470705,Sim,1548579-194
220653,2470705,Sim,1548579-194
220712,2470705,Sim,1548579-194
72442,2470705,Sim,1548579-194
204398,2470705,Sim,1548579-194
160666,2470705,Sim,1548579-194
220656,2470705,Sim,1548579-194
204445,2470705,Sim,1548579-194
92699,2470705,Sim,1548579-194
204427,2470705,Abstenção,1548579-194
191923,2470705,Sim,1548579-194
220700,2470705,Sim,1548579-194
224117,2470705,Sim,1548579-194
220708,2470705,Sim,1548579-194
204473,2470705,Sim,1548579-194
220611,2470705,Sim,1548579-194
74374,2470705,Sim,1548579-194
220587,2470705,Não,1548579-194
204491,2470705,Sim,1548579-194
220529,2470705,Sim,1548579-194
204365,2470705,Não,1548579-194
220526,2470705,Não,1548579-194
220531,2470705,Sim,1548579-194
160673,2470705,Não,1548579-194
226179,2470705,Sim,1548579-194
152605,2470705,Abstenção,1548579-194
204419,2470705,Sim,1548579-194
107283,2470705,Sim,1548579-194
198197,2470705,Sim,1548579-194
220639,2470705,Sim,1548579-194
220664,2470705,Sim,1548579-194
220568,2470705,Não,1548579-194
204408,2470705,Sim,1548579-194
204456,2470705,Sim,1548579-194
178964,2470705,Sim,1548579-194
178873,2470705,Sim,1548579-194
220537,2470705,Sim,1548579-194
204444,2470705,Sim,1548579-194
220672,2470705,Sim,1548579-194
204539,2470705,Sim,1548579-194
141450,2470705,Sim,1548579-194
160674,2470705,Sim,1548579-194
220563,2470705,Sim,1548579-194
204533,2470705,Sim,1548579-194
204508,2470705,Sim,1548579-194
98615,2470705,Sim,1548579-194
204436,2470705,Sim,1548579-194
220696,2470705,Sim,1548579-194
220670,2470705,Sim,1548579-194
220527,2470705,Sim,1548579-194
74848,2470705,Sim,1548579-194
220567,2470705,Sim,1548579-194
141456,2470705,Sim,1548579-194
141458,2470705,Sim,1548579-194
178970,2470705,Sim,1548579-194
74550,2470705,Sim,1548579-194
178910,2470705,Sim,1548579-194
160548,2470705,Sim,1548579-194
205550,2470705,Sim,1548579-194
214694,2470705,Sim,1548579-194
141470,2470705,Sim,1548579-194
204472,2470705,Não,1548579-194
204391,2470705,Sim,1548579-194
209189,2470705,Sim,1548579-194
220578,2470705,Sim,1548579-194
74141,2470705,Sim,1548579-194
204563,2470705,Sim,1548579-194
215043,2470705,Sim,1548579-194
204474,2470705,Sim,1548579-194
220559,2470705,Não,1548579-194
220640,2470705,Sim,1548579-194
66385,2470705,Sim,1548579-194
74317,2470705,Sim,1548579-194
204372,2470705,Sim,1548579-194
74253,2470705,Sim,1548579-194
204457,2470705,Sim,1548579-194
204497,2470705,Sim,1548579-194
220677,2470705,Sim,1548579-194
204536,2470705,Não,1548579-194
74856,2470705,Sim,1548579-194
141480,2470705,Sim,1548579-194
220566,2470705,Sim,1548579-194
80815,2470705,Sim,1548579-194
74156,2470705,Sim,1548579-194
139285,2470705,Sim,1548579-194
74585,2470705,Não,1548579-194
220662,2470705,Sim,1548579-194
138286,2470705,Sim,1548579-194
220581,2470705,Sim,1548579-194
178931,2470705,Sim,1548579-194
220616,2470705,Sim,1548579-194
222429,2470705,Sim,1548579-194
73778,2470705,Sim,1548579-194
204485,2470705,Sim,1548579-194
74041,2470705,Sim,1548579-194
141487,2470705,Sim,1548579-194
204455,2470705,Não,1548579-194
74784,2470705,Sim,1548579-194
178866,2470705,Sim,1548579-194
220669,2470705,Sim,1548579-194
220648,2470705,Sim,1548579-194
156190,2470705,Não,1548579-194
179000,2470705,Sim,1548579-194
220599,2470705,Sim,1548579-194
160161,2470705,Sim,1548579-194
178983,2470705,Sim,1548579-194
179001,2470705,Sim,1548579-194
220687,2470705,Sim,1548579-194
219585,2470705,Sim,1548579-194
160535,2470705,Sim,1548579-194
204431,2470705,Sim,1548579-194
220547,2470705,Não,1548579-194
220604,2470705,Sim,1548579-194
204540,2470705,Sim,1548579-194
178858,2470705,Sim,1548579-194
178843,2470705,Sim,1548579-194
220661,2470705,Sim,1548579-194
220609,2470705,Sim,1548579-194
220628,2470705,Sim,1548579-194
220550,2470705,Não,1548579-194
204486,2470705,Sim,1548579-194
220607,2470705,Sim,1548579-194
220591,2470705,Sim,1548579-194
188097,2470705,Sim,1548579-194
220585,2470705,Sim,1548579-194
220530,2470705,Sim,1548579-194
171786,2470705,Sim,1548579-194
178985,2470705,Sim,1548579-194
178895,2470705,Sim,1548579-194
178997,2470705,Sim,1548579-194
220617,2470705,Sim,1548579-194
220584,2470705,Sim,1548579-194
204449,2470705,Sim,1548579-194
220622,2470705,Sim,1548579-194
220703,2470705,Sim,1548579-194
229939,2470705,Sim,1548579-194
178896,2470705,Sim,1548579-194
204479,2470705,Sim,1548579-194
209787,2470705,Não,1548579-194
178986,2470705,Sim,1548579-194
74159,2470705,Sim,1548579-194
178987,2470705,Sim,1548579-194
73692,2470705,Sim,1548579-194
204422,2470705,Sim,1548579-194
204441,2470705,Sim,1548579-194
180214,2470705,Não,1548579-194
160642,2470705,Sim,1548579-194
204570,2470705,Sim,1548579-194
220615,2470705,Sim,1548579-194
204553,2470705,Sim,1548579-194
74160,2470705,Sim,1548579-194
171617,2470705,Sim,1548579-194
220627,2470705,Sim,1548579-194
220650,2470705,Sim,1548579-194
178860,2470705,Sim,1548579-194
160558,2470705,Sim,1548579-194
204492,2470705,Sim,1548579-194
220685,2470705,Sim,1548579-194
74574,2470705,Sim,1548579-194
220630,2470705,Sim,1548579-194
122974,2470705,Sim,1548579-194
204406,2470705,Sim,1548579-194
204524,2470705,Sim,1548579-194
220533,2470705,Sim,1548579-194
204390,2470705,Sim,1548579-194
220580,2470705,Sim,1548579-194
221338,2470705,Sim,1548579-194
220626,2470705,Sim,1548579-194
74084,2470705,Sim,1548579-194
74161,2470705,Sim,1548579-194
221378,2470705,Sim,1548579-194
220606,2470705,Sim,1548579-194
205865,2470705,Sim,1548579-194
225386,2470705,Sim,1548579-194
73801,2470705,Sim,1548579-194
220543,2470705,Sim,1548579-194
220694,2470705,Sim,1548579-194
220633,2470705,Não,1548579-194
204489,2470705,Sim,1548579-194
220588,2470705,Sim,1548579-194
220613,2470705,Sim,1548579-194
220624,2470705,Sim,1548579-194
220546,2470705,Sim,1548579-194
141531,2470705,Sim,1548579-194
220641,2470705,Sim,1548579-194
220695,2470705,Sim,1548579-194
204480,2470705,Sim,1548579-194
160629,2470705,Sim,1548579-194
204525,2470705,Sim,1548579-194
220644,2470705,Não,1548579-194
220620,2470705,Sim,1548579-194
73806,2470705,Sim,1548579-194
178887,2470705,Sim,1548579-194
73604,2470705,Sim,1548579-194
160635,2470705,Sim,1548579-194
220631,2470705,Sim,1548579-194
204416,2470705,Não,1548579-194
204387,2470705,Não,1548579-194
220621,2470705,Não,1548579-194
220618,2470705,Sim,1548579-194
220713,2470705,Sim,1548579-194
178933,2470705,Sim,1548579-194
204557,2470705,Sim,1548579-194
204360,2470705,Sim,1548579-194
220579,2470705,Não,1548579-194
220569,2470705,Sim,1548579-194
220651,2470705,Sim,1548579-194
104552,2470705,Sim,1548579-194
220575,2470705,Sim,1548579-194
178946,2470705,Sim,1548579-194
92776,2470705,Sim,1548579-194
204534,2470705,Sim,1548579-194
220682,2470705,Sim,1548579-194
220598,2470705,Sim,1548579-194
220560,2470705,Sim,1548579-194
220597,2470705,Sim,1548579-194
160976,2470705,Sim,1548579-194
178934,2470705,Sim,1548579-194
74376,2470705,Sim,1548579-194
74283,2470705,Sim,1548579-194
137070,2470705,Sim,1548579-194
91228,2470705,Sim,1548579-194
160569,2470705,Sim,1548579-194
220601,2470705,Sim,1548579-194
160518,2470705,Sim,1548579-194
224333,2470705,Sim,1548579-194
74044,2470705,Sim,1548579-194
220564,2470705,Sim,1548579-194
220660,2470705,Sim,1548579-194
220536,2470705,Sim,1548579-194
160592,2470705,Sim,1548579-194
220592,2470705,Sim,1548579-194
220552,2470705,Não,1548579-194
178835,2474064,Sim,1594768-93
69871,2474064,Não,1594768-93
204374,2474064,Sim,1594768-93
204426,2474064,Não,1594768-93
204369,2474064,Sim,1594768-93
204504,2474064,Não,1594768-93
74171,2474064,Não,1594768-93
220595,2474064,Sim,1594768-93
220666,2474064,Sim,1594768-93
220629,2474064,Não,1594768-93
62881,2474064,Não,1594768-93
220619,2474064,Sim,1594768-93
160575,2474064,Não,1594768-93
220656,2474064,Não,1594768-93
191923,2474064,Não,1594768-93
178873,2474064,Não,1594768-93
204474,2474064,Não,1594768-93
220559,2474064,Sim,1594768-93
204536,2474064,Sim,1594768-93
98057,2474064,Não,1594768-93
74041,2474064,Não,1594768-93
220547,2474064,Sim,1594768-93
220550,2474064,Sim,1594768-93
204479,2474064,Sim,1594768-93
204498,2474064,Não,1594768-93
74160,2474064,Não,1594768-93
161440,2474064,Sim,1594768-93
160601,2474064,Sim,1594768-93
153423,2474064,Não,1594768-93
220588,2474064,Sim,1594768-93
220546,2474064,Sim,1594768-93
178887,2474064,Não,1594768-93
178946,2474064,Sim,1594768-93
91228,2474064,Não,1594768-93
220552,2474064,Sim,1594768-93
220593,2194635,Não,1672576-221
204379,2194635,Não,1672576-221
220714,2194635,Não,1672576-221
221328,2194635,Não,1672576-221
204560,2194635,Não,1672576-221
204528,2194635,Sim,1672576-221
121948,2194635,Não,1672576-221
74646,2194635,Não,1672576-221
178835,2194635,Não,1672576-221
204495,2194635,Não,1672576-221
73579,2194635,Não,1672576-221
74696,2194635,Não,1672576-221
160559,2194635,Não,1672576-221
204501,2194635,Não,1672576-221
204571,2194635,Não,1672576-221
220542,2194635,Não,1672576-221
160545,2194635,Não,1672576-221
220554,2194635,Não,1672576-221
221148,2194635,Não,1672576-221
220576,2194635,Não,1672576-221
74057,2194635,Não,1672576-221
178927,2194635,Não,1672576-221
226708,2194635,Não,1672576-221
178937,2194635,Não,1672576-221
204356,2194635,Não,1672576-221
107970,2194635,Não,1672576-221
220556,2194635,Não,1672576-221
220632,2194635,Não,1672576-221
133439,2194635,Não,1672576-221
204515,2194635,Não,1672576-221
123756,2194635,Não,1672576-221
220544,2194635,Não,1672576-221
160553,2194635,Não,1672576-221
220638,2194635,Sim,1672576-221
220675,2194635,Não,1672576-221
220549,2194635,Não,1672576-221
73433,2194635,Não,1672576-221
141391,2194635,Não,1672576-221
160600,2194635,Não,1672576-221
74090,2194635,Não,1672576-221
123086,2194635,Não,1672576-221
160665,2194635,Não,1672576-221
220577,2194635,Não,1672576-221
69871,2194635,Não,1672576-221
178975,2194635,Não,1672576-221
220605,2194635,Não,1672576-221
220612,2194635,Não,1672576-221
73701,2194635,Não,1672576-221
204358,2194635,Não,1672576-221
220683,2194635,Não,1672576-221
204374,2194635,Não,1672576-221
204388,2194635,Não,1672576-221
160538,2194635,Não,1672576-221
74052,2194635,Não,1672576-221
210989,2194635,Não,1672576-221
220635,2194635,Não,1672576-221
220574,2194635,Não,1672576-221
220548,2194635,Não,1672576-221
204572,2194635,Não,1672576-221
220690,2194635,Não,1672576-221
178829,2194635,Não,1672576-221
229069,2194635,Não,1672576-221
229106,2194635,Não,1672576-221
204507,2194635,Não,1672576-221
178993,2194635,Não,1672576-221
74262,2194635,Não,1672576-221
204426,2194635,Não,1672576-221
141398,2194635,Não,1672576-221
164360,2194635,Não,1672576-221
220704,2194635,Não,1672576-221
204369,2194635,Não,1672576-221
220699,2194635,Não,1672576-221
206018,2194635,Sim,1672576-221
178876,2194635,Não,1672576-221
204488,2194635,Não,1672576-221
73441,2194635,Sim,1672576-221
204504,2194635,Não,1672576-221
205476,2194635,Não,1672576-221
74171,2194635,Sim,1672576-221
204462,2194635,Não,1672576-221
74537,2194635,Não,1672576-221
141408,2194635,Não,1672576-221
88256,2194635,Não,1672576-221
98148,2194635,Não,1672576-221
204378,2194635,Não,1672576-221
220666,2194635,Não,1672576-221
220590,2194635,Não,1672576-221
220608,2194635,Não,1672576-221
204355,2194635,Não,1672576-221
141411,2194635,Não,1672576-221
220555,2194635,Não,1672576-221
220692,2194635,Não,1672576-221
74467,2194635,Não,1672576-221
220629,2194635,Não,1672576-221
220603,2194635,Não,1672576-221
220571,2194635,Não,1672576-221
74060,2194635,Não,1672576-221
220582,2194635,Não,1672576-221
204367,2194635,Sim,1672576-221
204409,2194635,Não,1672576-221
204459,2194635,Não,1672576-221
220557,2194635,Não,1672576-221
116379,2194635,Não,1672576-221
220659,2194635,Não,1672576-221
220539,2194635,Não,1672576-221
220565,2194635,Não,1672576-221
220625,2194635,Não,1672576-221
220561,2194635,Não,1672576-221
220642,2194635,Não,1672576-221
220673,2194635,Não,1672576-221
220649,2194635,Não,1672576-221
178908,2194635,Não,1672576-221
220583,2194635,Não,1672576-221
204512,2194635,Não,1672576-221
220701,2194635,Não,1672576-221
220652,2194635,Sim,1672576-221
220654,2194635,Não,1672576-221
220553,2194635,Não,1672576-221
220689,2194635,Não,1672576-221
160588,2194635,Não,1672576-221
220691,2194635,Não,1672576-221
178929,2194635,Não,1672576-221
73768,2194635,Não,1672576-221
160599,2194635,Não,1672576-221
160758,2194635,Não,1672576-221
227433,2194635,Não,1672576-221
221339,2194635,Não,1672576-221
