uri,nome,siglaSexo,dataNascimento,ufNascimento
https://dadosabertos.camara.leg.br/api/v2/deputados/74679,DINO FERNANDES,M,1950-08-07,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/73685,DIVALDO SURUAGY,M,1937-03-05,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/74476,DJALMA PAES,M,1955-05-02,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/74188,DOLORES NUNES,F,1941-04-04,TO
https://dadosabertos.camara.leg.br/api/v2/deputados/73828,DR. GOMES,M,1956-09-08,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/73446,DUILIO PISANESCHI,M,1940-08-29,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/74682,EBER SILVA,M,1949-12-03,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/73448,EDUARDO JORGE,M,1949-10-26,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74407,EFRAIM MORAIS,M,1952-09-04,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/74656,ELIAS MURAD,M,1926-10-31,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/73980,ELTON ROHNELT,M,1941-01-27,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74704,EMERSON KAPAZ,M,1955-03-05,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73470,ENI VOLTOLINI,M,1950-05-08,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/74540,ERALDO TINOCO,M,1943-11-20,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/73894,ESTHER GROSSI,F,1936-04-24,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74541,EUJÁCIO SIMÕES,M,1948-06-15,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74807,EULER MORAIS,M,1949-06-02,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74091,EULER RIBEIRO,M,1941-07-31,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/74840,EURICO MIRANDA,M,1944-06-07,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74100,EXPEDITO JÚNIOR,M,1963-06-10,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73895,EZIDIO PINHEIRO,M,1944-02-06,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/73451,FERNANDO ZUPPO,M,1942-03-01,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73896,FETTER JUNIOR,M,1954-01-21,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/73990,FIORAVANTE,M,1954-09-03,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/73771,FLÁVIO ARNS,M,1950-11-09,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/73758,FLÁVIO DERZI,M,1951-06-30,MS
https://dadosabertos.camara.leg.br/api/v2/deputados/74199,FRANCISCO COELHO,M,1949-06-14,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/74845,FRANCISCO SILVA,M,1938-05-26,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73597,FRANCISCO SOUSA,M,1954-07-09,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/74565,FRANCISTÔNIO PINTO,M,1943-10-07,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/73452,FRANCO MONTORO,M,1916-07-14,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74659,GENÉSIO BERNARDINO,M,1926-09-15,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74808,GEOVAN FREITAS,M,1964-01-18,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/73897,GERMANO RIGOTTO,M,1949-09-24,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/72553,GESSIVALDO ISAIAS,M,1969-01-08,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/73917,GILBERTO CAPOANI,M,1954-01-07,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74582,GLYCON TERRA PINTO,M,1962-10-02,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/73913,GUILHERME MELO,M,1952-06-25,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/73691,HAROLDO BEZERRA,M,1946-09-30,AP
https://dadosabertos.camara.leg.br/api/v2/deputados/74545,HAROLDO LIMA,M,1939-10-07,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74583,HÉLIO COSTA,M,1939-08-17,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74361,HILDEBRANDO PASCOAL,M,1952-01-17,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/73795,HUGO BIEHL,M,1952-06-19,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/74684,IÉDIO ROSA,M,1942-11-10,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74443,IGOR AVELINO,M,1971-11-20,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/74362,ILDEFONÇO CORDEIRO,M,1945-12-20,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/73570,IVANIO GUERRA,M,1940-03-31,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74001,JAIME FERNANDES,M,1957-10-11,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/73532,JAIR MENEGUELLI,M,1947-07-16,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74546,JAIRO AZI,M,1933-05-26,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74548,JAQUES WAGNER,M,1951-03-16,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/73900,JARBAS LIMA,M,1940-01-11,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/73918,JAVIER ALFAYA,M,1956-07-31,
https://dadosabertos.camara.leg.br/api/v2/deputados/73919,JOÃO BARROS,M,1931-03-23,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74422,JOÃO COLAÇO,M,1951-11-15,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/74772,JOÃO COSER,M,1956-03-13,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/74667,JOÃO FASSARELLA,M,1943-05-12,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/74316,JOÃO HENRIQUE,M,1950-02-04,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/74849,JOÃO MENDES,M,1938-06-19,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/74190,JOÃO RIBEIRO,M,1954-06-25,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/74685,JOÃO SAMPAIO,M,1941-05-24,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/73590,JOAQUIM BRITO,M,1955-03-04,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/74350,JORGE COSTA,M,1931-09-03,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/74850,JORGE WILSON,M,1943-11-16,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/73587,JOSÉ ALEKSANDRO,M,1965-07-06,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/74446,JOSÉ ANTONIO ALMEIDA,M,1954-03-27,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/74851,JOSÉ CARLOS COUTINHO,M,1943-07-18,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74670,JOSÉ CARLOS FONSECA JR.,M,1960-03-02,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/73538,JOSÉ COIMBRA,M,1930-05-05,MS
https://dadosabertos.camara.leg.br/api/v2/deputados/73539,JOSÉ DE ABREU,M,1944-12-08,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74853,JOSÉ EGYDIO,M,1948-09-01,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74125,JOSÉ LOURENÇO,M,1933-03-05,
https://dadosabertos.camara.leg.br/api/v2/deputados/74412,JOSÉ LUIZ CLEROT,M,1936-03-09,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/73541,JOSÉ MACHADO,M,1946-01-27,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73600,JOSÉ MAGALHÃES,M,1948-08-15,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/74093,JOSÉ MELO,M,1946-09-26,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/74740,JOSÉ REZENDE,M,1925-12-15,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74794,JOSÉ ROBERTO BATOCHIO,M,1944-04-17,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74569,JOSÉ RONALDO,M,1951-07-18,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74529,JOSÉ TELES,M,1953-03-01,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/74809,JUQUINHA,M,1947-01-29,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/73916,JUSTINIANO PEDROSO,M,1961-08-31,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/73688,KINCAS MATTOS,M,1934-08-24,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74326,LAÍRE ROSADO,M,1945-08-28,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/74134,LAMARTINE POSELLA,M,1961-05-03,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74555,LEUR LOMANTO,M,1949-12-18,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/73667,LÍDIA QUINAN,F,1937-07-16,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/65498,LÚCIA VÂNIA,F,1944-10-15,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/73983,LUIS BARBOSA,M,1953-02-26,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/74687,LUISINHO,M,1964-02-14,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74775,LUIZ DURÃO,M,1947-09-12,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/73902,LUIZ MAINARDI,M,1960-12-30,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74632,LUIZ MOREIRA,M,1928-01-25,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74681,LUIZ RIBEIRO,M,1954-04-16,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74339,LUIZ SALOMÃO,M,1945-12-19,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74672,MAGNO MALTA,M,1957-10-16,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/73547,MALULY NETTO,M,1931-01-28,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74633,MANOEL CASTRO,M,1942-05-03,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/73602,MANOEL VITÓRIO,M,1956-12-07,MS
https://dadosabertos.camara.leg.br/api/v2/deputados/74530,MARCELO DÉDA,M,1960-03-11,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/74333,MÁRCIO MATOS,M,1946-03-29,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74364,MARCOS AFONSO,M,1962-04-02,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/74785,MARCOS CINTRA,M,1945-08-23,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73484,MARCOS ROLIM,M,1960-08-16,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74803,MARIA ABADIA,F,1944-08-14,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/74746,MARIA ELVIRA,F,1950-06-30,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/73659,MARIA LAURA,F,1941-08-20,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/73760,MARISA SERRANO,F,1947-06-21,MS
https://dadosabertos.camara.leg.br/api/v2/deputados/74689,MATTOS NASCIMENTO,M,1954-06-02,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/65904,MAURÍLIO FERREIRA LIMA,M,1940-03-29,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/74206,MAURO FECURY,M,1941-01-13,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/74673,MAX MAURO,M,1937-03-11,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/74861,MILTON TEMER,M,1938-12-12,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/73601,MOACIR PIOVESAN,M,1936-11-15,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/74788,MOREIRA FERREIRA,M,1939-03-09,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74112,MURILO DOMINGOS,M,1941-02-21,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74021,NAIR XAVIER LOBO,F,1956-03-25,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/74789,NELO RODOLFO,M,1959-07-08,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74243,NELSON HARTER,M,1959-03-09,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/73906,NELSON MARCHEZAN,M,1938-05-04,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74301,NELSON OTOCH,M,1940-04-06,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/74572,NILO COELHO,M,1943-04-01,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74811,NORBERTO TEIXEIRA,M,1954-08-09,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/74588,OLIMPIO PIRES,M,1933-06-10,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74109,OSCAR ANDRADE,M,1957-09-26,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/73571,OSVALDO SOBRINHO,M,1949-01-08,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74122,OSWALDO SOLER,M,1937-05-16,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73783,PADRE ROQUE,M,1939-12-15,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74573,PAULO BRAGA,M,1946-10-07,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/73576,PAULO DE ALMEIDA,M,1950-07-12,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/73884,PAULO GOUVÊA,M,1943-05-13,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/73829,PAULO LESSA,M,1960-06-20,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74192,PAULO MOURÃO,M,1956-03-09,TO
https://dadosabertos.camara.leg.br/api/v2/deputados/74804,PAULO OCTÁVIO,M,1950-02-13,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/73910,PAULO PAIM,M,1950-03-15,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/73914,PAULO RANGEL,M,1961-03-07,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/73491,PEDRO BITTENCOURT,M,1956-01-22,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/74805,PEDRO CELSO,M,1958-12-07,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74589,PIMENTA DA VEIGA,M,1947-07-02,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74303,PIMENTEL GOMES,M,1952-12-06,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/74638,PRISCO VIANA,M,1932-06-04,
https://dadosabertos.camara.leg.br/api/v2/deputados/73465,RAFAEL GRECA,M,1956-03-17,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/74237,RAIMUNDO COLOMBO,M,1955-02-28,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/73593,RAINEL BARBOSA,M,1961-06-04,TO
https://dadosabertos.camara.leg.br/api/v2/deputados/74560,REGIS CAVALCANTE,M,1954-09-03,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/73591,RENATO SILVA,M,1951-02-26,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/73475,RENATO VIANNA,M,1944-07-18,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/74353,RENILDO LEAL,M,1965-08-13,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74674,RICARDO FERRAÇO,M,1963-08-17,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/73578,RICARDO MARANHÃO,M,1943-11-25,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/73580,RICARDO NORONHA,M,1958-06-22,TO
https://dadosabertos.camara.leg.br/api/v2/deputados/73985,ROBÉRIO ARAÚJO,M,1954-12-08,RR
https://dadosabertos.camara.leg.br/api/v2/deputados/73487,ROBERTO ARGENTA,M,1952-08-26,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/73912,ROBERTO JOHN,M,1952-06-06,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/74760,RONALDO PERIM,M,1940-08-24,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/74221,RONALDO SANTOS,M,1947-04-01,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/73422,RUBEM MEDINA,M,1942-09-01,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74795,RUBENS FURLAN,M,1952-12-12,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73986,SALOMÃO CRUZ,M,1949-07-30,RR
https://dadosabertos.camara.leg.br/api/v2/deputados/73690,SALOMÃO GURGEL,M,1948-09-10,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/74796,SAMPAIO DÓRIA,M,1945-04-30,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73467,SANTOS FILHO,M,1933-01-27,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/73596,SAULO COELHO,M,1949-09-29,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74575,SAULO PEDROSA,M,1941-04-05,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74069,SÉRGIO BARCELLOS,M,1943-10-04,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74442,SÉRGIO BARROS,M,1952-02-09,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74458,SÉRGIO NOVAIS,M,1956-11-05,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/74564,SÉRGIO REIS,M,1974-08-18,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/73488,SYNVAL GUAZZELLI,M,1930-01-24,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74523,TALVANE ALBUQUERQUE NETO,M,1956-11-12,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/73687,TÂNIA SOARES,F,1963-01-09,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/73989,TELMO KIRST,M,1944-04-07,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74767,TILDEN SANTIAGO,M,1940-07-13,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74307,UBIRATAN AGUIAR,M,1941-08-07,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/74193,UDSON BANDEIRA,M,1967-01-01,TO
https://dadosabertos.camara.leg.br/api/v2/deputados/74644,URSICINO QUEIROZ,M,1937-10-27,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74136,VALDECI OLIVEIRA,M,1957-09-07,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74691,VALDECI PAIVA,M,1953-05-16,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/74348,VALDIR GANZER,M,1955-06-01,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/73790,VALDOMIRO MEGER,M,1945-02-08,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/74233,VANIO DOS SANTOS,M,1961-04-27,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/73476,VICENTE CAROPRESO,M,1956-09-01,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/74694,VIVALDO BARBOSA,M,1942-02-23,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/73915,VIVALDO COSTA,M,1939-11-01,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/73567,WAGNER ROSSI,M,1943-01-27,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73643,WAGNER SALUSTIANO,M,1955-06-27,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74576,WALDIR PIRES,M,1926-10-21,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/73489,WALDIR SCHMIDT,M,1944-07-08,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74668,WALFRIDO MARES GUIA,M,1942-11-24,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74695,WANDERLEY MARTINS,M,1950-12-12,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74462,WELLINGTON DIAS,M,1962-03-05,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/73792,WERNER WANDERER,M,1939-02-15,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/73661,WIGBERTO TARTUCE,M,1947-03-16,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/73598,WILSON CUNHA,M,1937-10-15,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/73573,YVONILTON GONÇALVES,M,1958-06-22,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74769,ZAIRE REZENDE,M,1931-12-25,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/73678,ZÉ GOMES DA ROCHA,M,1958-04-12,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/74798,ZÉ ÍNDIO,M,1937-11-19,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/74669,ZEZÉ PERRELLA,M,1957-02-22,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74185,ZILA BEZERRA,F,1945-05-07,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/73823,ADELAIDE NERI,F,1940-12-16,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/74770,ADELSON SALVADOR,M,1954-10-12,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/74220,ADEMIR CUNHA,M,1942-07-23,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/73426,ADHEMAR DE BARROS FILHO,M,1929-06-18,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73887,ADYLSON MOTTA,M,1936-08-26,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74244,AÉCIO DE BORBA,M,1931-04-06,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/74022,AGNALDO TIMÓTEO,M,1936-10-29,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74532,ALCIDES MODESTO,M,1939-08-09,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/73999,ALEXANDRE CERANTO,M,1934-06-26,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73429,ALMINO AFFONSO,M,1929-04-11,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/74247,ÁLVARO RIBEIRO,M,1956-12-06,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/74831,ÁLVARO VALLE,M,1934-05-15,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74088,ALZIRA EWERTON,F,1952-07-15,RO
https://dadosabertos.camara.leg.br/api/v2/deputados/74832,AMARAL NETTO,M,1921-05-28,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74071,ANA JÚLIA,F,1957-12-23,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/73679,ANDRÉ PUCCINELLI,M,1948-07-02,
https://dadosabertos.camara.leg.br/api/v2/deputados/74007,ANTÔNIO AURELIANO,M,1958-01-13,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74073,ANTÔNIO BRASIL,M,1938-12-11,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/74214,ANTONIO DOS SANTOS,M,1943-11-01,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/74330,ANTÔNIO EBLING,M,1948-01-21,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/66490,ANTONIO FALEIROS,M,1948-01-12,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74332,ANTONIO FERREIRA,M,1929-05-31,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/73766,ANTONIO UENO,M,1923-08-03,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/74311,ARI MAGALHÃES,M,1928-10-11,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/74649,ARMANDO COSTA,M,1940-08-25,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74113,ARY VALADÃO,M,1921-11-14,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/66476,ASSIS CANUTO,M,1941-04-21,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/73647,AUGUSTINHO FREITAS,M,1959-11-04,MS
https://dadosabertos.camara.leg.br/api/v2/deputados/74320,AUGUSTO VIVEIROS,M,1942-12-07,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/73436,AYRES DA CUNHA,M,1937-01-18,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/73656,BENEDITO DOMINGOS,M,1934-06-23,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74074,BENEDITO GUIMARÃES,M,1943-07-17,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/74536,BETO LÉLIS,M,1956-07-19,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74525,BOSCO FRANÇA,M,1952-12-27,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/74246,CÂNDIDO MENDES,M,1928-06-03,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74179,CARLOS AIRTON,M,1961-01-27,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/74322,CARLOS ALBERTO,M,1945-12-26,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/74224,CARLOS ALBERTO CAMPISTA,M,1946-04-06,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/73438,CARLOS APOLINÁRIO,M,1952-04-28,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74096,CARLOS CAMURÇA,M,1956-07-20,RO
https://dadosabertos.camara.leg.br/api/v2/deputados/73890,CARLOS CARDINAL,M,1950-03-01,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74004,CARLOS DA CARBRÁS,M,1946-08-03,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/74526,CARLOS MAGNO,M,1952-08-26,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/74020,CARLOS MENDES,M,1952-03-01,GO
